Role_ID,Industry,Human_Labor_Cost_hr,Tokens_per_Human_Hour,Inference_Cost_2026,Agent_Labor_Equivalent_Cost,Substitution_Elasticity,AI_Augmentation_Factor,Automation_Risk_Index,Hardware_CapEx_Sensitivity,Regulatory_Moat,Substitution_Year_Est,Industry_is_null,cost_ratio,Inference_Cost_2026_had_negative,Agent_Labor_Equivalent_Cost_had_negative,cost_ratio_had_negative,is_cost_outlier
LEG-006,Legal,149.0,347073.0,0.3295,0.1144,0.67,0.71,100,0.29,Med,2028,0,0.0022114093959731,0,0,0,0
LEG-074,Legal,77.0,148417.0,0.2273,0.0337,0.88,0.85,100,0.24,Med,2029,0,0.002951948051948,0,0,0,0
INS-005,Insurance,67.0,135751.0,0.1109,0.0151,1.0,0.97,100,0.28,High,2031,0,0.001655223880597,0,0,0,0
RET-074,Retail,28.0,43559.0,0.4886,0.0213,0.62,0.89,100,0.16,Med,2027,0,0.01745,0,0,0,0
LEG-046,Legal,85.0,161713.0,0.3727,0.0603,0.68,1.0,100,0.24,High,2031,0,0.0043847058823529,0,0,0,0
MFG-043,Manufacturing,45.0,92732.0,0.0915,0.0085,1.11,0.7,100,0.31,Low,2027,0,0.0020333333333333,0,0,0,0
REL-024,Real Estate,65.0,133126.0,0.0514,0.0068,1.09,0.73,100,0.48,Med,2028,0,0.0007907692307692,0,0,0,0
RET-060,Retail,46.0,88927.0,0.0369,0.0033,1.14,0.71,100,0.37,Med,2029,0,0.0008021739130434,0,0,0,0
CON-016,Consulting,119.0,224914.0,0.2905,0.0653,1.09,0.49,100,0.37,Low,2026,0,0.0024411764705882,0,0,0,0
CON-048,Consulting,68.0,119337.0,0.627,0.0748,1.14,1.0,99,0.14,High,2033,0,0.0092205882352941,0,0,0,0
LOG-071,Logistics,41.0,64238.0,0.0364,0.0023,0.97,0.67,100,0.31,Med,2029,0,0.0008878048780487,0,0,0,0
INS-069,Insurance,63.0,130171.0,0.3031,0.0395,1.06,0.61,100,0.45,Low,2027,0,0.0048111111111111,0,0,0,0
ENR-019,Energy,93.0,181533.0,0.1274,0.0231,1.07,0.87,100,0.24,High,2030,0,0.0013698924731182,0,0,0,0
CRE-034,Creative,73.0,382974.0,0.7618,0.2917,0.78,0.8,19,0.28,Low,2028,0,0.0104356164383561,0,0,0,0
GOV-014,Government,34.0,58025.0,0.5642,0.0327,1.09,0.81,100,0.17,High,2029,0,0.0165941176470588,0,0,0,0
REL-048,Real Estate,59.0,97992.0,0.1047,0.0103,0.96,0.54,100,0.51,Low,2029,0,0.0017745762711864,0,0,0,0
CON-007,Consulting,127.0,283069.0,0.2477,0.0701,0.61,0.74,100,0.43,Med,2027,0,0.0019503937007874,0,0,0,0
UNKNOWN,Unknown,176.90276613579212,428360.74182732607,0.045,0.0017,1.2,0.92,100,0.18,Med,2027,1,0.0002543770285957,0,0,0,0
INS-027,Insurance,78.0,156204.0,0.7203,0.1125,0.99,0.82,94,0.25,Med,2029,0,0.0092346153846153,0,0,0,0
TEL-037,Telecom,73.0,102728.0,0.2385,0.0245,0.83,0.79,100,0.19,Med,2028,0,0.0032671232876712,0,0,0,0
MLO-046,MLOps,98.0,153915.0,0.3064,0.0472,0.99,0.5,100,0.37,Low,2027,0,0.0031265306122448,0,0,0,0
ENR-018,Energy,64.0,172104.0,0.7983,0.1374,0.7,0.81,52,0.37,Low,2027,0,0.0124734375,0,0,0,0
GOV-052,Government,32.0,67844.0,0.1033,0.007,1.07,0.91,100,0.14,Med,2028,0,0.003228125,0,0,0,0
ENR-059,Energy,94.0,155400.0,0.5466,0.0849,0.9,0.96,100,0.22,High,2031,0,0.0058148936170212,0,0,0,0
MFG-004,Manufacturing,42.0,82174.0,0.0733,0.006,0.83,0.64,100,0.36,Med,2029,0,0.001745238095238,0,0,0,0
REL-037,Real Estate,48.0,64452.0,0.1045,0.0067,1.07,0.64,100,0.32,Low,2028,0,0.0021770833333333,0,0,0,0
CON-004,Consulting,170.0,390090.0,0.0703,0.0274,0.67,0.43,100,0.58,Low,2026,0,0.0004135294117647,0,0,0,0
CRE-056,Creative,95.0,393806.0,0.3957,0.1558,0.86,0.72,85,0.33,Med,2029,0,0.0041652631578947,0,0,0,0
REL-042,Real Estate,39.0,54352.0,0.1083,0.0059,1.13,0.96,100,0.01,High,2030,0,0.002776923076923,0,0,0,0
MLO-059,MLOps,113.0,221991.0,0.6275,0.1393,1.15,0.53,100,0.52,Low,2028,0,0.0055530973451327,0,0,0,0
REL-027,Real Estate,92.0,143324.0,0.642,0.092,0.93,0.66,100,0.28,Med,2027,0,0.0069782608695652,0,0,0,0
INS-066,Insurance,133.0,282268.0,0.6378,0.18,0.77,0.42,88,0.61,Med,2029,0,0.0047954887218045,0,0,0,0
INS-019,Insurance,61.0,118554.0,0.2594,0.0308,0.75,0.93,100,0.31,High,2029,0,0.0042524590163934,0,0,0,0
MLO-066,MLOps,97.0,156519.0,0.087,0.0136,0.99,0.83,100,0.31,Low,2028,0,0.0008969072164948,0,0,0,0
TEL-021,Telecom,54.0,116431.0,0.4893,0.057,0.95,0.69,100,0.19,Med,2028,0,0.0090611111111111,0,0,0,0
FIN-044,Finance,92.0,168135.0,0.5869,0.0987,0.82,1.0,99,0.18,High,2032,0,0.0063793478260869,0,0,0,0
LEG-042,Legal,158.0,364772.0,0.2817,0.1028,0.67,0.87,100,0.37,High,2031,0,0.001782911392405,0,0,0,0
GOV-028,Government,87.0,240459.0,0.6087,0.1464,0.84,0.6,72,0.5,High,2031,0,0.0069965517241379,0,0,0,0
LOG-075,Logistics,64.0,127805.0,0.2674,0.0342,0.87,0.54,100,0.38,Low,2028,0,0.004178125,0,0,0,0
LOG-057,Logistics,60.0,133551.0,0.4274,0.0571,1.05,0.95,100,0.24,High,2031,0,0.0071233333333333,0,0,0,0
RET-014,Retail,21.0,25556.0,0.0497,0.0013,0.97,0.84,100,0.19,Med,2029,0,0.0023666666666666,0,0,0,0
TEL-022,Telecom,39.0,76606.0,0.184,0.0141,0.79,0.81,100,0.25,Med,2028,0,0.0047179487179487,0,0,0,0
EDU-071,Education,71.0,175736.0,0.1672,0.0294,1.08,0.52,100,0.44,Med,2029,0,0.0023549295774647,0,0,0,0
MLO-052,MLOps,96.0,126963.0,0.0952,0.0121,1.12,0.66,100,0.25,Med,2029,0,0.0009916666666666,0,0,0,0
LOG-059,Logistics,42.0,65113.0,0.1179,0.0077,1.19,0.61,100,0.28,Low,2027,0,0.0028071428571428,0,0,0,0
RET-064,Retail,32.0,33120.0,0.0335,0.0011,1.14,0.75,100,0.07,Med,2028,0,0.001046875,0,0,0,0
FIN-034,Finance,68.0,96110.0,0.5113,0.0491,0.78,0.96,100,0.17,Med,2030,0,0.0075191176470588,0,0,0,0
LOG-046,Logistics,35.0,73508.0,0.1987,0.0146,0.93,0.71,100,0.25,Low,2028,0,0.0056771428571428,0,0,0,0
FIN-001,Finance,114.0,231710.0,0.557,0.1291,0.84,0.8,95,0.39,High,2030,0,0.0048859649122807,0,0,0,0
INS-059,Insurance,84.0,213072.0,0.291,0.062,0.66,0.74,100,0.42,Med,2028,0,0.0034642857142857,0,0,0,0
HLT-066,Healthcare,156.0,363515.0,0.0417,0.0152,1.08,0.84,100,0.39,High,2030,0,0.0002673076923076,0,0,0,0
TEL-017,Telecom,149.0,312898.0,0.1992,0.0623,0.86,0.25,100,0.75,Low,2026,0,0.0013369127516778,0,0,0,0
MLO-004,MLOps,179.0,341771.0,0.1384,0.0473,1.06,0.8,100,0.52,High,2031,0,0.0007731843575418,0,0,0,0
MLO-027,MLOps,61.0,58311.0,0.7744,0.0452,0.92,0.71,100,0.17,Med,2030,0,0.0126950819672131,0,0,0,0
INS-006,Insurance,63.0,116302.0,0.6951,0.0808,0.58,0.93,82,0.3,High,2029,0,0.0110333333333333,0,0,0,0
ENR-067,Energy,65.0,119452.0,0.231,0.0276,0.61,0.6,100,0.24,Low,2026,0,0.0035538461538461,0,0,0,0
TEL-024,Telecom,80.0,161883.0,0.5112,0.0828,0.71,0.5,100,0.43,Low,2026,0,0.00639,0,0,0,0
INS-065,Insurance,88.0,201398.0,0.2425,0.0488,0.81,0.72,100,0.43,Low,2028,0,0.0027556818181818,0,0,0,0
GOV-033,Government,77.0,190227.0,0.0705,0.0134,0.81,0.71,100,0.31,High,2031,0,0.0009155844155844,0,0,0,0
TEL-007,Telecom,80.0,185201.0,0.3642,0.0675,0.68,1.0,100,0.23,High,2031,0,0.0045525,0,0,0,0
GOV-051,Government,41.0,84382.0,0.0803,0.0068,0.83,1.0,100,0.15,High,2032,0,0.0019585365853658,0,0,0,0
REL-010,Real Estate,57.0,97058.0,0.6229,0.0605,0.93,0.54,100,0.32,Low,2028,0,0.0109280701754385,0,0,0,0
FIN-023,Finance,88.0,171305.0,0.1371,0.0235,0.91,0.68,100,0.2,Low,2028,0,0.0015579545454545,0,0,0,0
EDU-064,Education,67.0,192523.0,0.3799,0.0731,1.05,0.48,100,0.33,Med,2029,0,0.0056701492537313,0,0,0,0
ENR-033,Energy,67.0,145393.0,0.1938,0.0282,0.87,0.72,100,0.32,Med,2028,0,0.0028925373134328,0,0,0,0
REL-054,Real Estate,131.0,160519.0,0.1936,0.0311,1.18,0.27,100,0.62,Low,2026,0,0.0014778625954198,0,0,0,0
LOG-017,Logistics,56.0,123592.0,0.0857,0.0106,0.84,0.67,100,0.35,Low,2028,0,0.0015303571428571,0,0,0,0
REL-065,Real Estate,108.0,137800.0,0.2021,0.0278,0.95,0.71,100,0.49,High,2030,0,0.0018712962962962,0,0,0,0
EDU-070,Education,72.0,256327.0,0.2199,0.0564,1.02,0.59,100,0.64,Med,2030,0,0.0030541666666666,0,0,0,0
CON-023,Consulting,102.0,207016.0,0.65,0.1346,0.97,1.0,89,0.22,High,2030,0,0.0063725490196078,0,0,0,0
HLT-002,Healthcare,66.0,186112.0,0.4306,0.0801,1.1,1.0,97,0.23,High,2030,0,0.0065242424242424,0,0,0,0
REL-077,Real Estate,104.0,170161.0,0.3483,0.0593,0.85,0.73,100,0.54,High,2031,0,0.0033490384615384,0,0,0,0
INS-018,Insurance,81.0,189562.0,0.2238,0.0424,1.08,0.89,100,0.19,High,2030,0,0.0027629629629629,0,0,0,0
GOV-049,Government,39.0,67065.0,0.58,0.0389,0.82,0.97,100,0.01,Med,2028,0,0.0148717948717948,0,0,0,0
CON-028,Consulting,92.0,140584.0,0.1716,0.0241,1.03,0.61,100,0.35,Low,2028,0,0.0018652173913043,0,0,0,0
INS-049,Insurance,109.0,270227.0,0.1928,0.0521,1.05,0.44,100,0.56,Low,2027,0,0.0017688073394495,0,0,0,0
REL-060,Real Estate,77.0,100188.0,0.3309,0.0332,0.94,0.66,100,0.32,Low,2028,0,0.0042974025974025,0,0,0,0
CON-008,Consulting,115.0,264308.0,0.0,0.0,0.89,0.59,100,0.4,Low,2027,0,0.0,1,1,1,0
MFG-047,Manufacturing,31.0,72118.0,0.118,0.0085,0.99,0.92,100,0.1,Med,2029,0,0.0038064516129032,0,0,0,0
CON-037,Consulting,133.0,216632.0,0.2516,0.0545,0.99,0.47,100,0.42,Low,2027,0,0.0018917293233082,0,0,0,0
TEL-062,Telecom,67.0,126381.0,0.3126,0.0395,0.88,0.64,100,0.3,Low,2029,0,0.004665671641791,0,0,0,0
TEL-053,Telecom,73.0,140647.0,0.0718,0.0101,1.41,0.54,100,0.49,Low,2028,0,0.0009835616438356,0,0,0,0
LOG-049,Logistics,55.0,124396.0,0.1879,0.0234,1.13,0.5,100,0.47,Low,2029,0,0.0034163636363636,0,0,0,0
LOG-043,Logistics,50.0,106158.0,0.3223,0.0342,0.74,0.75,100,0.33,High,2030,0,0.0064459999999999,0,0,0,0
HLT-010,Healthcare,122.0,258044.0,0.0564,0.0146,0.97,0.64,100,0.43,Med,2029,0,0.0004622950819672,0,0,0,0
CRE-035,Creative,50.0,234276.0,0.6124,0.1435,0.94,0.75,16,0.28,Med,2029,0,0.012248,0,0,0,0
TEL-071,Telecom,80.0,146473.0,0.1077,0.0158,0.74,0.37,100,0.35,Low,2027,0,0.00134625,0,0,0,0
EDU-014,Education,69.0,203573.0,0.2768,0.0563,0.73,0.95,100,0.33,High,2031,0,0.0040115942028985,0,0,0,0
CON-003,Consulting,124.0,323536.0,0.5949,0.1925,0.96,0.69,84,0.57,Med,2030,0,0.0047975806451612,0,0,0,0
HLT-071,Healthcare,132.0,347650.0,0.6551,0.2277,0.83,0.81,64,0.29,Med,2029,0,0.0049628787878787,0,0,0,0
GOV-031,Government,63.0,132435.0,0.2513,0.0333,0.94,0.96,100,0.2,High,2031,0,0.0039888888888888,0,0,0,0
CRE-080,Creative,64.0,181106.0,0.6055,0.1097,0.63,0.51,80,0.37,Low,2026,0,0.0094609375,0,0,0,0
HLT-046,Healthcare,145.0,346821.0,0.1566,0.0543,0.98,0.89,100,0.38,High,2031,0,0.00108,0,0,0,0
TEL-013,Telecom,52.0,126871.0,0.168,0.0213,1.13,0.83,100,0.15,Med,2029,0,0.0032307692307692,0,0,0,0
CON-046,Consulting,132.0,313222.0,0.26,0.0814,0.94,0.71,100,0.48,Med,2027,0,0.0019696969696969,0,0,0,0
MLO-051,MLOps,82.0,121585.0,0.0327,0.004,1.1,0.78,100,0.22,Med,2027,0,0.0003987804878048,0,0,0,0
FIN-002,Finance,97.0,199855.0,0.1045,0.0209,1.04,1.0,100,0.3,High,2031,0,0.0010773195876288,0,0,0,0
CRE-009,Creative,94.0,385055.0,0.5263,0.2027,0.64,0.57,56,0.49,Low,2027,0,0.0055989361702127,0,0,0,0
TEL-061,Telecom,44.0,76992.0,0.4631,0.0357,1.03,0.63,100,0.31,Low,2028,0,0.010525,0,0,0,0
INS-047,Insurance,86.0,149429.0,0.204,0.0305,0.87,0.45,100,0.5,Low,2028,0,0.0023720930232558,0,0,0,0
EDU-004,Education,58.0,158790.0,0.4133,0.0656,0.89,0.77,100,0.28,Med,2028,0,0.0071258620689655,0,0,0,0
CON-053,Consulting,137.0,255069.0,0.2393,0.061,0.84,0.71,100,0.37,Med,2027,0,0.0017467153284671,0,0,0,0
MLO-022,MLOps,96.0,83215.0,0.3093,0.0257,0.92,0.54,100,0.33,Low,2029,0,0.003221875,0,0,0,0
CRE-069,Creative,56.0,253364.0,0.101,0.0256,1.01,0.72,100,0.18,Low,2029,0,0.0018035714285714,0,0,0,0
LEG-065,Legal,170.0,339822.0,0.6165,0.2095,0.84,0.92,95,0.23,High,2030,0,0.0036264705882352,0,0,0,0
EDU-041,Education,32.0,76948.0,0.3011,0.0232,0.87,1.0,100,0.01,High,2030,0,0.009409375,0,0,0,0
REL-043,Real Estate,59.0,93188.0,0.3299,0.0307,0.8,0.77,100,0.17,Med,2028,0,0.0055915254237288,0,0,0,0
LOG-001,Logistics,37.0,50298.0,0.0375,0.0019,1.25,0.52,100,0.21,Low,2028,0,0.0010135135135135,0,0,0,0
HLT-027,Healthcare,113.0,283806.0,0.0952,0.027,0.72,0.85,100,0.28,High,2031,0,0.0008424778761061,0,0,0,0
GOV-037,Government,37.0,65090.0,0.1802,0.0117,0.9,0.85,100,0.19,Med,2029,0,0.0048702702702702,0,0,0,0
CRE-036,Creative,90.0,419534.0,0.618,0.2593,0.78,0.38,41,0.57,Low,2028,0,0.0068666666666666,0,0,0,0
MLO-006,MLOps,84.0,113936.0,0.1988,0.0227,1.01,0.69,100,0.21,Low,2028,0,0.0023666666666666,0,0,0,0
ENR-053,Energy,40.0,70196.0,0.1504,0.0106,0.98,1.0,100,0.01,High,2032,0,0.00376,0,0,0,0
EDU-035,Education,62.0,124800.0,0.7407,0.0924,0.75,0.48,90,0.43,Med,2027,0,0.0119467741935483,0,0,0,0
ENR-071,Energy,99.0,288793.0,0.3232,0.0933,0.94,0.6,100,0.39,Low,2028,0,0.0032646464646464,0,0,0,0
HLT-023,Healthcare,84.0,199950.0,0.1205,0.0241,1.26,1.0,100,0.04,High,2031,0,0.0014345238095238,0,0,0,0
EDU-044,Education,46.0,100637.0,0.3212,0.0323,1.14,0.47,100,0.4,Low,2026,0,0.0069826086956521,0,0,0,0
CRE-041,Creative,85.0,347735.0,0.5467,0.1901,0.7,0.76,48,0.44,Med,2030,0,0.0064317647058823,0,0,0,0
INS-080,Insurance,56.0,121622.0,0.1087,0.0132,1.01,1.0,100,0.4,High,2032,0,0.0019410714285714,0,0,0,0
TEL-042,Telecom,40.0,72128.0,0.0884,0.0064,1.05,0.7,100,0.22,Low,2026,0,0.00221,0,0,0,0
INS-054,Insurance,71.0,114759.0,0.7447,0.0855,0.86,1.0,100,0.05,High,2032,0,0.0104887323943661,0,0,0,0
CRE-076,Creative,77.0,336996.0,0.3229,0.1088,0.83,0.49,96,0.32,Low,2028,0,0.0041935064935064,0,0,0,0
ENR-020,Energy,104.0,195550.0,0.4514,0.0883,0.74,0.64,100,0.43,Med,2029,0,0.0043403846153846,0,0,0,0
LEG-050,Legal,141.0,271405.0,0.3421,0.0928,0.71,0.96,100,0.26,High,2031,0,0.0024262411347517,0,0,0,0
HLT-055,Healthcare,133.0,185148.0,0.4658,0.0862,0.96,0.83,100,0.12,High,2032,0,0.0035022556390977,0,0,0,0
MLO-035,MLOps,108.0,178979.0,0.1775,0.0318,0.65,0.53,100,0.62,Low,2028,0,0.0016435185185185,0,0,0,0
CON-077,Consulting,97.0,184765.0,0.2591,0.0479,0.97,0.57,100,0.44,Low,2026,0,0.0026711340206185,0,0,0,0
RET-073,Unknown,31.0,68191.0,0.1022,0.007,0.92,0.56,100,0.25,Low,2029,0,0.0032967741935483,0,0,0,0
INS-013,Insurance,63.0,122884.0,0.1065,0.0131,1.14,0.71,100,0.24,Med,2028,0,0.0016904761904761,0,0,0,0
HLT-075,Healthcare,100.0,188813.0,0.7045,0.133,0.75,0.82,92,0.32,High,2030,0,0.007045,0,0,0,0
REL-031,Real Estate,65.0,98277.0,0.0526,0.0052,1.01,0.68,100,0.39,Med,2028,0,0.0008092307692307,0,0,0,0
INS-073,Insurance,79.0,159316.0,0.1151,0.0183,0.93,0.53,100,0.39,Low,2027,0,0.0014569620253164,0,0,0,0
EDU-073,Education,68.0,214885.0,0.7073,0.152,0.75,0.62,55,0.49,Med,2028,0,0.0104014705882352,0,0,0,0
HLT-079,Healthcare,138.0,372258.0,0.4902,0.1825,1.05,0.71,99,0.31,High,2031,0,0.0035521739130434,0,0,0,0
INS-077,Insurance,49.0,75018.0,0.3081,0.0231,1.13,0.83,100,0.12,Med,2029,0,0.0062877551020408,0,0,0,0
CON-029,Consulting,110.0,239106.0,0.7538,0.1802,0.94,0.64,88,0.42,Low,2026,0,0.0068527272727272,0,0,0,0
ENR-014,Energy,98.0,218525.0,0.1636,0.0358,1.0,0.87,100,0.47,High,2029,0,0.001669387755102,0,0,0,0
CRE-028,Creative,71.0,312869.0,0.5208,0.1629,0.93,0.53,63,0.38,Low,2029,0,0.0073352112676056,0,0,0,0
MLO-002,MLOps,80.0,125152.0,0.3172,0.0397,1.1,0.47,100,0.31,Low,2027,0,0.003965,0,0,0,0
RET-012,Retail,20.0,16861.0,0.0391,0.0007,1.19,0.53,100,0.19,Low,2026,0,0.001955,0,0,0,0
EDU-037,Education,69.0,192766.0,0.2068,0.0399,1.01,0.56,100,0.37,Med,2030,0,0.0029971014492753,0,0,0,0
RET-018,Retail,23.0,34414.0,0.101,0.0035,0.95,1.0,100,0.01,High,2032,0,0.004391304347826,0,0,0,0
TEL-030,Telecom,90.0,199876.0,0.2155,0.0431,0.96,0.53,100,0.45,Low,2026,0,0.0023944444444444,0,0,0,0
INS-039,Insurance,58.0,132763.0,0.5934,0.0788,0.66,0.75,100,0.26,Med,2028,0,0.0102310344827586,0,0,0,0
FIN-057,Finance,67.0,127449.0,0.1641,0.0209,1.0,0.68,100,0.21,Unknown,2027,0,0.0024492537313432,0,0,0,0
UNKNOWN,Manufacturing,57.0,95573.0,0.2829,0.027,1.04,0.57,100,0.39,Low,2027,0,0.0049631578947368,0,0,0,0
RET-079,Retail,34.0,56782.0,0.0701,0.004,0.88,0.61,100,0.32,Low,2027,0,0.0020617647058823,0,0,0,0
CRE-029,Creative,66.0,306036.0,0.2061,0.0631,1.1,0.7,100,0.26,Low,2027,0,0.0031227272727272,0,0,0,0
CRE-063,Creative,43.0,180032.0,0.2301,0.0414,0.73,1.0,100,0.21,Med,2030,0,0.0053511627906976,0,0,0,0
